Object Identifier;Block;Level;Object Text;Generic Name;Signal Description;Producer;LRU Consumer(s);Data Type;Bus Name;TTP Mess #;TTP Slot #;TTP TDMA Round;PFCC TX Round;Tx Rate (ms);Update Rate (ms);Start Bit (LSB);Sig. Bits;Signed (Y/N);Resolution;Unit;Data Min (Calculated);Data Max (Calculated);Physical Min (Sensor);Physical Max (Sensor);PRs
TTP-35536;B2.0;3;REU_AFT4_LIB_Elev_Engaged;REUA_COM_M04_PCU_Engaged_4;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;15;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35535;B2.0;3;REU_AFT4_LOB_Elev_Engaged;REUA_COM_M04_PCU_Engaged_5;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;16;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1504;;3;REU_AFT4_Spare;REUA_COM_M04_Spare_17;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;17;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1505;;3;REU_AFT4_Spare;REUA_COM_M04_Spare_18;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;18;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1506;;3;REU_AFT4_Spare;REUA_COM_M04_Spare_19;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;19;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1507;;3;REU_AFT4_Spare;REUA_COM_M04_Spare_20;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;20;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1508;B2.1;3;REU_AFT4_REU_AC_Type_1;REUA_COM_M04_REU_AC_Type_1;1 = REU Aircraft Type Config Pin 1 Grounded;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;21;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1509;B2.1;3;REU_AFT4_REU_AC_Type_2;REUA_COM_M04_REU_AC_Type_2;1 = REU Aircraft Type Config Pin 2 Grounded;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;22;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1510;B2.1;3;REU_AFT4_REU_AC_Type_3;REUA_COM_M04_REU_AC_Type_3;1 = REU Aircraft Type Config Pin 3 Grounded;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;23;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1511;B2.1;3;REU_AFT4_REU_AC_Type_4;REUA_COM_M04_REU_AC_Type_4;1 = REU Aircraft Type Config Pin 4 Grounded;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;24;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1512;;3;REU_AFT4_Spare;REUA_COM_M04_Spare_25;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;25;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1513;B3.0;3;REU_AFT4_ROB_Elev_Full_DM_Capability;REUA_COM_M04_Ch1_Full_DM_Capability;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;26;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36980;B3.0;3;REU_AFT4_Mid_Rud_Full_DM_Capability;REUA_COM_M04_Ch2_Full_DM_Capability;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;27;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36981;;3;REU_AFT4_Spare;REUA_COM_M04_Spare_28;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;4;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;28;5;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1514;B2.0.5;2;REU_AFT4_Ram_Pos_Ch1_2;REUA_MSGBOX_05;REU Elevator ROB Ram Position, REU Middle Rudder Ram Position;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1516;B2.0.5;3;REU_AFT4_Elev_ROB_Ram_Pos_Ch1_Valid;REUA_COM_M05_Ram_Pos_Valid_1;Actuator Position from ROB Elevator PCU LVDT Channel 1 Validity Flag;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1515;;3;REU_AFT4_Reserved;REUA_COM_M05_Reserved_BNR_2;Reserved for BNR;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;2;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1518;B2.0.5;3;REU_AFT4_Elev_ROB_Ram_Pos_Ch1;REUA_COM_M05_Ram_Pos_1;Actuator Position from ROB Elevator PCU LVDT Channel 1;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;4;13;Y;0,0099;DEGREES;-40.5504;40,5405;-38.48;28,08;
TTP-1517;B2.0.5;3;REU_AFT4_Rud_Middle_Ram_Pos_Valid;REUA_COM_M05_Ram_Pos_Valid_2;Middle Rudder Actuator Position Validity Flag;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;17;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24103;;3;REU_AFT4_Reserved;REUA_COM_M05_Reserved_BNR_18;Reserved for BNR;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;18;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24104;B2.0.5;3;REU_AFT4_Rud_Middle_Ram_Pos;REUA_COM_M05_Ram_Pos_2;Middle Rudder Actuator Position;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;5;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;20;13;Y;0,0096;DEGREES;-39.3216;39,312;-37.026;37,126;
TTP-24429;;2;REU_AFT4_Spare_2ms;REUA_MSGBOX_06;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24430;;3;REU_AFT4_Spare;REUA_COM_M06_Spare_1;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24853;;3;REU_AFT4_Spare;REUA_COM_M06_Spare_2;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;2;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24854;;3;REU_AFT4_Spare;REUA_COM_M06_Spare_4;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;4;13;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24855;;3;REU_AFT4_Spare;REUA_COM_M06_Spare_17;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;17;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24856;;3;REU_AFT4_Spare;REUA_COM_M06_Spare_18;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;18;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24857;;3;REU_AFT4_Spare;REUA_COM_M06_Spare_20;Spare;REU_AFT4_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;6;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;20;13;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1519;B1.0;2;REU_AFT4_StabPos;REUA_MSGBOX_07;REU Stab 2 Position;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1521;;3;REU_AFT4_Reserved;REUA_COM_M07_Reserved_BNR_1;Reserved for BNR Valid;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-26464;;3;REU_AFT4_Reserved;REUA_COM_M07_Reserved_BNR_2;Reserved for BNR;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;2;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1520;;3;REU_AFT4_Reserved;REUA_COM_M07_Lat_Trim_Cmd;Reserved;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;4;13;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1523;B1.0;3;REU_AFT4_Stab2_Pos_Valid;REUA_COM_M07_Ch3_Pos_Valid;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;17;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1522;;3;REU_AFT4_Reserved;REUA_COM_M07_Reserved_BNR_18;Reserved for BNR;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;18;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-24592;B1.0;3;REU_AFT4_Stab2_Pos;REUA_COM_M07_Ch3_Pos;Stab 2 Position;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;BNR;TTP2;7;5;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;20;13;Y;0,00323;DEGREES;-13.23008;13,22685;-12.5;5,5;
TTP-1559;Mixed;2;REU_AFT4_Status1;REUA_MSGBOX_08;REU AFT4 Status1;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1560;B2.0;3;REU_AFT4_REU_AFT1_NVM_Download_State;REUA_COM_M08_xCh_1_NVM_Download_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;1;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1561;B2.0;3;REU_AFT4_REU_AFT1_Rigging_State;REUA_COM_M08_xCh_1_Rigging_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;2;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1562;B2.0;3;REU_AFT4_REU_AFT2_NVM_Download_State;REUA_COM_M08_xCh_2_NVM_Download_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;3;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1563;B2.0;3;REU_AFT4_REU_AFT2_Rigging_State;REUA_COM_M08_xCh_2_Rigging_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;4;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1564;B2.0;3;REU_AFT4_REU_AFT3_NVM_Download_State;REUA_COM_M08_xCh_3_NVM_Download_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;5;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1565;B2.0;3;REU_AFT4_REU_AFT3_Rigging_State;REUA_COM_M08_xCh_3_Rigging_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;6;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-1566;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_7;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;7;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-5139;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_8;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;8;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-5140;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_9;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;9;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7053;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_10;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;10;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7054;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_11;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7055;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_12;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;12;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7056;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_13;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;13;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7057;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_14;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;14;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7058;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_15;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;15;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7059;;3;REU_AFT4_Spare;REUA_COM_M08_Spare_16;Spare;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;16;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7060;B1.0;3;REU_AFT4_FCC_State;REUA_COM_M08_FCC_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;17;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7061;B1.0;3;REU_AFT4_IIM_State;REUA_COM_M08_IIM_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;18;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7062;B1.0;3;REU_AFT4_Wait_State;REUA_COM_M08_Wait_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;19;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7063;B2.0;3;REU_AFT4_REU_AFT1_FCC_State;REUA_COM_M08_REU_xCh_1_FCC_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;20;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7064;B2.0;3;REU_AFT4_REU_AFT1_IIM_State;REUA_COM_M08_REU_xCh_1_IIM_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;21;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7065;B2.0;3;REU_AFT4_REU_AFT1_Wait_State;REUA_COM_M08_REU_xCh_1_Wait_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;22;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7066;B2.0;3;REU_AFT4_REU_AFT2_FCC_State;REUA_COM_M08_REU_xCh_2_FCC_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;23;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-7067;B2.0;3;REU_AFT4_REU_AFT2_IIM_State;REUA_COM_M08_REU_xCh_2_IIM_State;1 = Condition is True;REU_AFT4_COM;IIM2,PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_AFT4_MON;DISC;TTP2;8;5;1,11;N/A;20;20;24;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
